Models,Return
533,317.442383320441
534,210.53024900307125
535,291.37577703734206
536,281.1321015329183
537,311.4804010691077
538,135.56944529303962
539,329.18987201598554
540,73.57275858140468
541,51.224861573462896
542,141.76854842978793
543,376.11651651848365
544,346.79728764855247
545,173.04250629242824
546,109.48056418562282
547,35.523943864751956
548,104.6096455459007
549,284.62391180092834
550,35.14978764043864
551,312.40378637446975
552,160.05265877349174
553,295.22094361722446
554,86.8155764367499
555,100.00876819965407
556,275.84000226359626
557,260.09503442834034
558,110.9470207464693
559,68.56110581208829
560,36.871968188413035
561,181.01432701185692
562,313.83957047091883
563,208.9570230712897
564,330.5004176358891
565,252.0870935870669
566,274.23890452397563
567,79.26383095290345
568,72.16481794028984
569,228.0037299180505
570,107.2311813580817
571,175.62606406371054
572,235.39123029862247
573,285.1017357500153
574,343.5221002386691
575,130.97413591499526
576,239.94050043048415
577,254.52239939283584
578,295.56783643480355
579,252.37182613098523
580,228.55277456539986
581,240.56873658459722
582,255.94663776175625
583,216.71694903756836
584,50.042029923335754
585,291.8690978881997
586,160.4650116978395
587,257.52606778586596
588,347.1484562996999
589,346.418903729981
590,37.66268421056173
591,201.3555751431642
592,169.24199419826087
593,241.7173760289869
594,183.05051131415743
595,53.46146938709333
596,115.3919419872962
597,356.10770791351246
598,152.59716667330756
599,103.11268647453227
600,267.96126764418364
601,63.36987423011061
602,319.45893318303706
603,240.55149317195153
604,238.16538474115725
605,227.73083567552322
606,204.80967303115003
607,340.6464799592992
608,226.61643649874026
609,226.6103315023874
610,274.5282612751093
611,274.2924347204518
612,207.61243690193933
613,123.16340712577666
614,165.32511130743413
615,145.72893919257316
616,282.00630532523536
617,201.39639089603168
618,188.39291992110108
619,159.80620122024962
620,34.766149832081425
621,272.1092591908372
622,270.35091379493883
623,96.1770417607558
624,185.04296220702324
625,292.71896781723035
626,340.18070510825055
627,254.09964344974676
628,309.1869735724075
629,160.5435253649926
630,328.07990485908005
631,323.9148838173861
632,161.67976420833892
633,74.04463555038996
634,236.24543882633128
635,93.4169296754695
636,125.64162862616776
637,209.24872377099302
638,92.79691054816774
639,325.13110374386054
640,71.04459777835231
641,157.38595610981042
642,91.18760505664817
643,212.43746450696653
644,239.6769284618071
645,135.47892644960186
646,131.75315964502605
647,271.46121935165456
648,213.13314429659846
649,340.59005233313155
650,243.81971967247935
651,276.4931329714912
652,176.34860060479502
653,106.43370716144327
654,86.90752034181058
655,117.16550487275981
656,131.19880945129566
657,230.21098420491555
658,246.22898205706153
659,197.81649003218405
660,206.67503091763572
661,283.59969482135665
662,265.346768062818
663,88.6705003891401
664,310.01075039979315
665,284.4748536323692
666,256.68081446432524
667,136.99210189661892
668,137.31538895226376
669,277.5301828822821
670,195.22547074066114
671,34.23711253786497
672,65.6098878473578
673,264.0698112696721
674,69.96916628717148
675,156.13970289076929
676,284.70734960523737
677,171.03201046416177
678,248.3689759914369
679,91.00867614853749
680,124.83096345509621
681,229.1457993951893
682,255.79328236238212
683,284.35412877000186
684,154.3738214338188
685,187.60212026093555
686,122.02868461697015
687,264.9431210768339
688,161.54359780136596
689,124.8256736244352
690,347.69339624792735
691,302.5605474372443
692,171.25843300665838
693,249.68982986679973
694,47.8673628460019
695,305.7929063940286
696,105.06520761551106
697,254.80236480880907
698,223.9281390781196
699,282.30226211293115
700,127.59905058753728
